UniversalMessageId,Message,Day
TWITTER_2_1212771069662310401,I dont believe census is going to work.Illegals are planted all over the nation.This changes count nationwide.Representation change.,2020-01-02
TWITTER_8_1212770387483910145,"Those who deny ""progressive"" leftists want illegals here for political reasons r clueless re: the true nature of the ""progressive"" leftThe Potential Loss of Ocasio-Cortezs District Highlights Why Democrats Fumed Over Trumps Proposed Census Changes",2020-01-02
TWITTER_8_1212762840932601856,"That whole notion (of counting them) is so idiotically bizarre to begin with!! Like, WHAT?!?!? They are here ILLEGALLY!!!!! Name one other country that a) allows them to stay; b) gives them licenses; c) counts them on census.",2020-01-02
TWITTER_8_1212761189702340609,"No wonder opposing the citizenship Q on census. It's not for 'humanity' or illegals' feelings, it's for their seats!AOCs congressional seat reportedly on the line as NY Dems look to draw out her district via",2020-01-02
TWITTER_7_1212760772692054016,They know that the more illegals they bring over it changes everything to the Democrats advantage. By counting them in the Census and rewriting the congressional districts it pretty much Guarantees that a presidential election cant be won by the GOP.,2020-01-02
TWITTER_2_1212760403278741505,In the seventies I was a census enumerator and personally witnessed places that were getting multiple welfare checks at the same address. They just re wrote the game plan to fit the illegals into it,2020-01-02
TWITTER_2_1212759473418309633,The Trump administration needs to start notifying the illegal population that anyone who participates in the census is at the top of the list for deportation.,2020-01-02
TWITTER_7_1212753367673528321,That's why there pushing so hard for illegals to be counted on the next census.,2020-01-02
TWITTER_8_1212748604886179841,No illegals should vote! Citizenship questions on census! Voter ID that cant be duplicated! No representation for illegals! We dont need more Cali type govt! Trump !,2020-01-02
TWITTER_2_1212741921384349696,"you came here illegally & distrust the Gov't so you have anxiety??We have a high immigrant population, a lot of undocumented folks, a lot of distrust from the community in the government, she said.thecity.nyc/2019/08/aoc-ma",2020-01-02
TWITTER_7_1212739798009552896,They are losing one seat because population growth has slowed in California to levels not seen on years. (Illegals account for most of their growth) They would lose many more seats of illegals werent counted in the census.,2020-01-02
TWITTER_8_1212736530072162304,According to the Census they have no choice but to remove her district. illegals live there anyway! How do you think she was elected?,2020-01-02
TWITTER_8_1212735452324777985,"Heres how the census is shifting the House of Representatives. Because we count legal non-citizens and illegal aliens in the Census for population (which determines how representation is apportioned),",2020-01-02
TWITTER_7_1212729661140062208,"ENTICE them to come!! Open the borders!! Let them flow in!! If the Dems can get more bodies in all their states for the next census, they can get more reps in the House??? And let all those illegals vote?? Wow, they can have power forever! What a great idea...Vote Trump",2020-01-02
TWITTER_8_1212728152927211521,"FYI I took the Census community survey the other day. Lots of invasive questions, but I answered them all, including about my citizenship status. So that is being asked. There was nothing on there to indicate legal or illegal...only whether you were a citizen or not.",2020-01-02
TWITTER_8_1212726316732047361,Shocker.No wonder why the left wants to count illegals.California could lose a congressional district following census count,2020-01-02
TWITTER_2_1212726175732244480,Comment & upvote frontpage article!Topic: points: Pathway to citizenship for + million undocumented immigrants Find a solution for illegally entryPolicy: :,2020-01-02
TWITTER_7_1212725368722997249,You can believe emperor Cuomo is working on a way to include illegals in the census count. Hes got balls enough to outright declare them all legal citizens. The constitution means nothing to him.,2020-01-02
TWITTER_2_1212720655050915845,"Unfortunately, illegal aliens being counted in the census will salvage AOC's district. We can thank Chief Justice John Roberts, the Supreme Court swing vote, for ruling that the citizenship question can't be asked.",2020-01-02
TWITTER_7_1212709041757143046,"Not basis for my Tweet, but good point on under age....remaining point; however, is that states who welcome and protect illegals against Federal laws are allowed more influence in political elections and representation.Non-citizen Indians were explicitly excluded in census...",2020-01-02
TWITTER_7_1212705950035038208,"Because the amount of American citizens in an area determine the amount of electoriates. Not to mention the fact that illegals are not allowed to vote. Due to this problem, occasional cortex's district is about to be drawn out.",2020-01-02
TWITTER_7_1212704105690550272,the cumulative effects of that are that Democrats have twenty-four more seats than they otherwise wouldve had we never counted non-citizens and illegals in the first place.,2020-01-02
TWITTER_7_1212682232466477058,And now in the new decade you will lose your seat As illegal aliens wont be counted in the census Therefore eliminating your districtBartending is starting to look good again-lol,2020-01-02
TWITTER_8_1212682031953514497,"D's Want to Block the Census, Inflate Counts of Illegals, and Erode Political Power in the Heartland qmap.pub/read/3750 But you will never win ""WWG1WGA""",2020-01-02
TWITTER_7_1212678730717507584,"Thanks for responding. The electoral rolls will not show illegal immigration if those feed into a smaller segment of the populace, and the other bigger segment grows at a much smaller rate. This has been our submission. Census can show as it has more fine grained information",2020-01-02
TWITTER_2_1212672249603346434,"Lets see if that happens. Seems many non-citizens and illegals would absolve themselves from the census. In truth, all should be counted, but only citizens for the sake of reapportionment!",2020-01-02
TWITTER_2_1212664752096206848,"If the census was purely without illegal immigrants being counted, would have lost -5 congressional seats and wouldve lost -3 seats.Political Power Set to Continue Shift to Southern States, Data Show.",2020-01-02
TWITTER_8_1212663322107101184,That's why the democrats were so panicked to let illegals keep their immigration status off the census,2020-01-02
TWITTER_2_1212639668488916997,They should not be counted because they are not citizens. They should not be receive any governmental benefits. Representation in our federal House of Representatives is determined by the results of the census. Legislators should be representing citizens NOT illegal aliens.,2020-01-02
TWITTER_8_1212634524854538241,"States that have a lot of illegal immigration want them in the census so they get more Federal aid..so then they they make ""sanctuary"" cities and attract more..and so the cycle continues.",2020-01-02
TWITTER_2_1212631690281148416,"SCOTUS failed to allow Citizenship question on Census. Census count determines the of Federal Reps for a state. The higher the count, the more Reps. CA & NY are packing the numbers with illegals via Motor vehicle Dept & also allowing vote. It dilutes the voice of citizens.",2020-01-02
TWITTER_2_1212626379201638400,"The Dems' favorite idiot savant is out canvassing her district to encourage all those mooching, freeloading illegal aliens to fill out those Politically Correct census forms so she keeps her seat in Congress. Just what we need: MORE of this stupid ex-bartender's political chaos!",2020-01-02
